UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
21:45:24, 71, 5, 101702, 0.05, 27.70, 16.20, 71.20,  ,  ,  , 0.1
21:45:25, 71, 5, 101702, 1.10, 238.90, 16.20, 71.20,  , -37.794190, 144.962513, 0.1
21:45:26, 73, 7, 101677, 1.65, 249.30, 16.19, 71.15,  ,  ,  , 0.2
21:45:27, 75, 9, 101652, 4.15, 282.50, 16.21, 71.20,  ,  ,  , 0.4
21:45:28, 77, 11, 101628, 4.00, 257.50, 16.22, 71.15,  , -37.794198, 144.962408, 0.7
21:45:30, 82, 16, 101566, 4.90, 254.50, 16.24, 71.00,  ,  ,  , 1.0
21:45:31, 84, 18, 101536, 3.10, 270.40, 16.25, 70.95, 22.8, -37.794213, 144.962293, 1.1
21:45:34, 90, 24, 101464, 3.60, 215.60, 16.23, 70.85,  , -37.794242, 144.962222, 1.5
21:45:35, 92, 26, 101440, 3.30, 221.50, 16.25, 70.75,  ,  ,  , 1.8
21:45:36, 94, 28, 101418, 3.65, 236.60, 16.22, 70.65,  ,  ,  , 2.0
21:45:37, 96, 30, 101396, 4.15, 223.50, 16.20, 70.60,  , -37.794303, 144.962132, 2.1
21:45:38, 98, 32, 101371, 3.65, 216.90, 16.20, 70.65,  ,  ,  , 2.1
21:45:39, 100, 34, 101346, 2.50, 243.00, 16.14, 70.60,  ,  ,  , 2.1
21:45:40, 102, 36, 101322, 3.75, 222.60, 16.12, 70.55,  , -37.794360, 144.962050, 2.1
21:45:42, 104, 38, 101301, 3.25, 201.80, 16.11, 70.50,  ,  ,  , 2.1
21:45:43, 106, 40, 101282, 4.45, 239.30, 16.09, 70.50,  ,  ,  , 2.0
21:45:44, 107, 41, 101264, 4.45, 243.90, 16.09, 70.50,  , -37.794427, 144.961948, 1.9
21:45:44, 108, 42, 101251, 4.40, 233.10, 16.05, 70.45,  ,  ,  , 1.8
21:45:45, 109, 43, 101237, 3.20, 223.10, 16.08, 70.40,  ,  ,  , 1.8
21:45:46, 111, 45, 101224, 3.65, 247.20, 16.06, 70.30,  , -37.794478, 144.961840, 1.7
21:45:47, 112, 46, 101211, 3.30, 237.30, 16.06, 70.25,  ,  ,  , 1.6
21:45:48, 113, 47, 101198, 3.55, 249.20, 16.05, 70.25,  ,  ,  , 1.6
21:45:49, 114, 48, 101186, 4.10, 246.50, 16.07, 70.25,  , -37.794512, 144.961730, 1.5
21:45:51, 115, 49, 101176, 3.80, 250.40, 16.05, 70.30,  ,  ,  , 1.4
21:45:52, 115, 49, 101167, 4.20, 264.40, 16.08, 70.35,  ,  ,  , 1.2
21:45:53, 116, 50, 101158, 3.80, 277.10, 16.11, 70.35,  , -37.794523, 144.961603, 1.1
21:45:53, 116, 50, 101157, 3.00, 239.60, 16.19, 70.30,  ,  ,  , 1.1
21:45:54, 116, 50, 101156, 4.70, 260.40, 16.20, 70.20,  ,  ,  , 0.9
21:45:55, 116, 50, 101156, 4.95, 265.50, 16.20, 70.10,  , -37.794537, 144.961463, 0.8
21:45:56, 117, 51, 101149, 4.60, 255.20, 16.25, 70.00,  ,  ,  , 0.7
21:45:57, 117, 51, 101142, 3.45, 226.40, 16.26, 69.95,  ,  ,  , 0.7
21:45:58, 118, 52, 101136, 3.70, 238.80, 16.27, 69.85, 23.5, -37.794572, 144.961340, 0.7
21:46:02, 114, 48, 101188, 3.00, 262.50, 16.23, 69.70,  , -37.794588, 144.961232, 0
21:46:05, 113, 47, 101196, 3.20, 251.60, 16.11, 69.45,  , -37.794592, 144.961117, -0.2
21:46:07, 110, 44, 101229, 1.70, 244.10, 16.09, 69.45,  ,  ,  , -0.5
21:46:08, 109, 43, 101246, 2.85, 212.00, 16.11, 69.50,  , -37.794615, 144.961045, -0.6
21:46:09, 105, 39, 101286, 2.15, 230.40, 16.05, 69.70,  ,  ,  , -1.0
21:46:10, 104, 38, 101308, 2.55, 228.90, 16.03, 69.85,  , -37.794658, 144.960980, -1.2
21:46:12, 102, 36, 101325, 2.15, 242.50, 15.99, 70.15,  ,  ,  , -1.1
21:46:13, 101, 35, 101334, 1.85, 266.20, 15.98, 70.30,  , -37.794668, 144.960905, -1.1
21:46:16, 100, 34, 101344, 0.05, 259.80, 15.92, 70.50,  ,  ,  , -0.9
21:46:17, 100, 34, 101350, 0.05, 259.80, 15.89, 70.65,  , -37.794660, 144.960875, -0.9
21:46:18, 96, 30, 101393, 0.05, 259.80, 15.84, 70.95,  ,  ,  , -1.2
21:46:19, 94, 28, 101416, 0.05, 259.80, 15.84, 71.10,  , -37.794643, 144.960873, -1.2
21:46:20, 93, 27, 101435, 0.00, 259.80, 15.83, 71.25,  ,  ,  , -1.2
21:46:21, 91, 25, 101454, 0.00, 259.80, 15.82, 71.35,  ,  ,  , -1.3
21:46:22, 90, 24, 101474, 0.00, 259.80, 15.82, 71.45,  , -37.794640, 144.960882, -1.2
21:46:24, 89, 23, 101479, 0.05, 259.80, 15.82, 71.60,  ,  ,  , -1.1
21:46:25, 89, 23, 101484, 0.05, 259.80, 15.81, 71.65,  ,  ,  , -1.1
21:46:26, 88, 22, 101490, 0.60, 259.80, 15.80, 71.70, 23.8, -37.794642, 144.960897, -1.1
21:46:27, 87, 21, 101510, 0.40, 259.80, 15.79, 71.75,  ,  ,  , -1.1
21:46:28, 85, 19, 101530, 0.40, 259.80, 15.79, 71.75,  ,  ,  , -1.3
21:46:29, 83, 17, 101550, 1.30, 359.50, 15.79, 71.80,  , -37.794620, 144.960922, -1.4
21:46:30, 82, 16, 101563, 0.10, 359.50, 15.76, 71.80,  ,  ,  , -1.2
21:46:31, 82, 16, 101570, 0.10, 359.50, 15.76, 71.80,  , -37.794587, 144.960928, -1.1
21:46:33, 80, 14, 101588, 0.15, 359.50, 15.79, 71.85,  ,  ,  , -1.0
21:46:34, 79, 13, 101598, 0.15, 359.50, 15.79, 71.80,  , -37.794555, 144.960942, -0.9
21:46:35, 79, 13, 101596, 0.10, 359.50, 15.79, 71.75,  ,  ,  , -0.8
21:46:36, 80, 14, 101595, 0.10, 359.50, 15.80, 71.75,  ,  ,  , -0.7
21:46:37, 80, 14, 101594, 0.10, 359.50, 15.80, 71.80,  , -37.794527, 144.960948, -0.7
21:46:38, 80, 14, 101595, 0.15, 359.50, 15.81, 71.80,  ,  ,  , -0.7
21:46:39, 79, 13, 101596, 0.10, 359.50, 15.84, 71.80,  ,  ,  , -0.6
21:46:40, 79, 13, 101598, 0.00, 359.50, 15.85, 71.85,  , -37.794500, 144.960968, -0.4
21:46:41, 79, 13, 101604, 0.15, 359.50, 15.88, 71.90,  ,  ,  , -0.3
21:46:42, 78, 12, 101610, 0.10, 359.50, 15.89, 71.95,  ,  ,  , -0.4
21:46:43, 78, 12, 101616, 0.10, 359.50, 15.89, 71.95,  , -37.794465, 144.960995, -0.3
21:46:44, 78, 12, 101613, 0.05, 359.50, 15.89, 71.95,  ,  ,  , -0.3
21:46:45, 78, 12, 101611, 0.15, 359.50, 15.88, 71.95,  ,  ,  , -0.2
21:46:46, 78, 12, 101610, 0.10, 359.50, 15.88, 71.95,  , -37.794438, 144.961030, -0.1
21:46:47, 79, 13, 101601, 0.15, 359.50, 15.88, 71.95,  ,  ,  , 0
21:46:48, 80, 14, 101592, 0.00, 359.50, 15.88, 72.05,  ,  ,  , 0
21:46:49, 80, 14, 101584, 0.05, 359.50, 15.89, 72.20,  , -37.794433, 144.961050, 0.1
21:46:51, 80, 14, 101584, 0.10, 359.50, 15.89, 72.50,  ,  ,  , 0.1
21:46:52, 80, 14, 101584, 0.10, 359.50, 15.90, 72.55, 23.2, -37.794447, 144.961073, 0.1
21:46:53, 81, 15, 101579, 0.05, 359.50, 15.90, 72.55,  ,  ,  , 0.2
21:46:54, 81, 15, 101574, 1.90, 42.00, 15.90, 72.45,  ,  ,  , 0.2
21:46:55, 82, 16, 101570, 1.70, 46.60, 15.90, 72.30,  , -37.794407, 144.961120, 0.3
21:46:56, 81, 15, 101578, 1.20, 55.80, 15.90, 72.20,  ,  ,  , 0.2
21:46:57, 80, 14, 101587, 1.75, 55.20, 15.90, 72.15,  ,  ,  , 0.2
21:46:58, 79, 13, 101596, 2.05, 1.80, 15.89, 72.05,  , -37.794372, 144.961160, 0.1
21:47:00, 79, 13, 101602, 2.15, 35.30, 15.89, 72.00,  ,  ,  , 0
21:47:01, 78, 12, 101608, 1.80, 43.50, 15.89, 72.00,  ,  ,  , -0.1
21:47:02, 78, 12, 101614, 1.60, 48.10, 15.89, 71.95,  , -37.794328, 144.961195, -0.2
21:47:04, 77, 11, 101624, 1.05, 47.50, 15.92, 71.85,  , -37.794298, 144.961238, -0.3
21:47:05, 76, 10, 101632, 1.05, 56.90, 15.96, 71.90,  ,  ,  , -0.4
21:47:06, 76, 10, 101641, 1.80, 49.00, 15.98, 71.85,  ,  ,  , -0.5
21:47:07, 75, 9, 101650, 1.75, 47.50, 15.98, 71.75,  , -37.794273, 144.961280, -0.6
21:47:08, 75, 9, 101644, 1.25, 43.70, 15.98, 71.75,  ,  ,  , -0.5
21:47:09, 76, 10, 101638, 1.60, 92.00, 15.98, 71.75,  ,  ,  , -0.4
21:47:10, 76, 10, 101632, 1.25, 108.50, 15.97, 71.85,  , -37.794273, 144.961327, -0.3
21:47:11, 76, 10, 101636, 1.00, 108.50, 15.97, 71.90,  ,  ,  , -0.3
21:47:12, 76, 10, 101641, 1.30, 76.40, 15.96, 71.85,  ,  ,  , -0.3
21:47:13, 75, 9, 101646, 1.40, 68.90, 15.95, 71.85,  , -37.794268, 144.961368, -0.2
21:47:15, 75, 9, 101646, 1.05, 78.40, 15.95, 71.95,  ,  ,  , -0.2
21:47:16, 75, 9, 101646, 1.30, 30.00, 15.94, 72.05,  ,  ,  , -0.2
21:47:17, 75, 9, 101646, 1.55, 132.20, 15.93, 72.15,  , -37.794257, 144.961403, -0.2
21:47:17, 75, 9, 101654, 1.80, 147.00, 15.93, 72.15,  ,  ,  , -0.2
21:47:18, 74, 8, 101664, 2.15, 163.10, 15.92, 72.20,  ,  ,  , -0.2
21:47:19, 73, 7, 101674, 1.35, 119.40, 15.92, 72.20, 23.0, -37.794292, 144.961437, -0.2
21:47:20, 73, 7, 101675, 0.85, 119.40, 15.91, 72.15,  ,  ,  , -0.2
21:47:21, 73, 7, 101676, 1.00, 119.40, 15.92, 72.10,  ,  ,  , -0.3
21:47:22, 73, 7, 101678, 0.05, 119.40, 15.92, 72.05,  , -37.794297, 144.961462, -0.3
21:47:24, 73, 7, 101674, 0.10, 119.40, 15.92, 72.05,  ,  ,  , -0.3
21:47:25, 73, 7, 101671, 0.15, 119.40, 15.93, 72.05,  ,  ,  , -0.2
21:47:26, 73, 7, 101668, 0.10, 119.40, 15.96, 72.10,  , -37.794315, 144.961475, -0.2
21:47:26, 74, 8, 101657, 0.00, 119.40, 15.97, 72.15,  ,  ,  , -0.1
21:47:27, 75, 9, 101645, 0.15, 119.40, 15.97, 72.20,  ,  ,  , 0
21:47:28, 76, 10, 101634, 0.15, 119.40, 15.98, 72.25,  , -37.794302, 144.961530, 0.1
21:47:29, 76, 10, 101641, 2.70, 101.00, 15.98, 72.35,  ,  ,  , 0
21:47:30, 75, 9, 101648, 3.00, 66.90, 15.98, 72.55,  ,  ,  , 0
21:47:31, 74, 8, 101656, 1.70, 103.70, 15.98, 72.65,  , -37.794287, 144.961610, 0.1
21:47:33, 74, 8, 101660, 3.05, 128.40, 15.96, 72.75,  ,  ,  , 0.1
21:47:34, 74, 8, 101662, 0.10, 128.40, 15.96, 72.70,  , -37.794307, 144.961677, 0.1
21:47:36, 74, 8, 101666, 0.15, 128.40, 15.97, 72.60,  ,  ,  , 0.1
21:47:37, 73, 7, 101670, 0.10, 128.40, 15.97, 72.45,  ,  ,  , 0
21:47:38, 73, 7, 101674, 0.05, 128.40, 15.97, 72.30,  , -37.794298, 144.961705, 0
21:47:38, 72, 6, 101687, 0.05, 128.40, 15.98, 72.15,  ,  ,  , -0.1
21:47:39, 71, 5, 101701, 2.20, 93.50, 15.99, 72.05,  ,  ,  , -0.3
21:47:40, 69, 3, 101716, 2.85, 59.90, 15.98, 71.95,  , -37.794287, 144.961767, -0.5
21:47:41, 69, 3, 101716,  ,  , 15.98, 71.80,  ,  ,  , -0.5
21:47:42, 69, 3, 101717,  ,  , 15.99, 71.70,  ,  ,  , -0.5
21:47:43, 69, 3, 101718,  ,  , 16.00, 71.70,  ,  ,  , -0.4
21:47:45, 69, 3, 101727, 2.45, 53.00, 15.98, 71.70,  ,  ,  , -0.4
21:47:46, 68, 2, 101732, 1.75, 79.90, 15.98, 71.60, 22.5, -37.794243, 144.961885, -0.5
21:47:47, 68, 2, 101731, 1.15, 60.20, 16.00, 71.50,  ,  ,  , -0.4
21:47:48, 68, 2, 101730, 0.90, 60.20, 16.03, 71.45,  ,  ,  , -0.4
21:47:49, 68, 2, 101730, 1.55, 91.80, 16.03, 71.35,  , -37.794238, 144.961932, -0.4
21:47:51, 68, 2, 101732, 1.80, 109.80, 16.05, 71.30,  ,  ,  , -0.3
21:47:52, 68, 2, 101734, 1.20, 140.10, 16.05, 71.30,  ,  ,  , -0.2
21:47:53, 68, 2, 101736, 1.45, 142.10, 16.06, 71.25,  , -37.794255, 144.961978, -0.1
21:47:54, 68, 2, 101732, 1.75, 140.70, 16.06, 71.25,  ,  ,  , -0.1
21:47:55, 68, 2, 101729, 1.25, 115.50, 16.07, 71.25,  ,  ,  , -0.1
21:47:56, 69, 3, 101726, 2.25, 129.60, 16.07, 71.20,  , -37.794277, 144.962027, -0.1
21:47:57, 69, 3, 101716, 1.35, 82.50, 16.08, 71.15,  ,  ,  , 0
21:47:58, 70, 4, 101707, 2.35, 82.70, 16.08, 71.15,  ,  ,  , 0.1
21:47:59, 71, 5, 101698, 2.80, 152.20, 16.07, 71.15,  , -37.794287, 144.962097, 0.2
21:48:00, 70, 4, 101704, 0.10, 152.20, 16.07, 71.15,  ,  ,  , 0.2
21:48:01, 70, 4, 101708, 0.10, 152.20, 16.09, 71.20,  , -37.794308, 144.962122, 0.2
21:48:04, 72, 6, 101690, 1.30, 52.50, 16.08, 71.30,  , -37.794312, 144.962192, 0.3
21:48:05, 71, 5, 101695, 1.45, 121.00, 16.07, 71.35,  ,  ,  , 0.3
21:48:06, 71, 5, 101700, 2.50, 70.00, 16.08, 71.40,  ,  ,  , 0.2
21:48:07, 70, 4, 101706, 1.90, 48.60, 16.08, 71.45,  , -37.794288, 144.962270, 0.1
21:48:09, 70, 4, 101708, 1.90, 48.60, 16.09, 71.55,  ,  ,  , 0.1
21:48:10, 70, 4, 101710, 0.10, 48.60, 16.09, 71.55,  ,  ,  , 0
21:48:11, 70, 4, 101712, 0.15, 48.60, 16.13, 71.50,  , -37.794287, 144.962315, 0
21:48:13, 70, 4, 101712, 0.10, 48.60, 16.13, 71.35,  ,  ,  , -0.1
21:48:14, 70, 4, 101712, 2.90, 42.00, 16.13, 71.35, 22.5, -37.794257, 144.962362, 0
21:48:15, 70, 4, 101706, 0.00, 71.10, 16.14, 71.30,  ,  ,  , 0
21:48:16, 70, 4, 101704, 0.05, 71.10, 16.17, 71.35,  , -37.794240, 144.962410, -0.1
21:48:17, 71, 5, 101702, 0.05, 71.10, 16.17, 71.35,  ,  ,  , -0.1
21:48:18, 71, 5, 101701, 0.05, 71.10, 16.18, 71.35,  ,  ,  , 0
21:48:19, 71, 5, 101700, 0.05, 71.10, 16.18, 71.35,  , -37.794250, 144.962425, 0
21:48:21, 71, 5, 101699, 0.05, 71.10, 16.19, 71.35,  ,  ,  , 0.1
21:48:22, 71, 5, 101698, 0.05, 71.10, 16.20, 71.35,  ,  ,  , 0.1
21:48:23, 71, 5, 101698, 0.05, 71.10, 16.21, 71.35,  , -37.794245, 144.962438, 0.1
21:48:23, 72, 6, 101691, 0.05, 71.10, 16.22, 71.40,  ,  ,  , 0.1
21:48:24, 72, 6, 101684, 0.05, 71.10, 16.23, 71.40,  ,  ,  , 0.2
21:48:25, 73, 7, 101678, 0.05, 71.10, 16.24, 71.35,  , -37.794235, 144.962457, 0.2
21:48:26, 72, 6, 101681, 0.05, 71.10, 16.25, 71.30,  ,  ,  , 0.2
21:48:27, 72, 6, 101685, 0.00, 71.10, 16.25, 71.30,  ,  ,  , 0.2
21:48:28, 72, 6, 101690, 0.50, 71.10, 16.26, 71.20,  , -37.794225, 144.962463, 0.1
21:48:31, 71, 5, 101695, 0.50, 71.10, 16.33, 71.10,  ,  ,  , 0
21:48:32, 71, 5, 101698, 0.45, 71.10, 16.35, 71.05,  , -37.794210, 144.962470, 0
21:48:34, 70, 4, 101704, 0.30, 71.10, 16.34, 70.85,  , -37.794197, 144.962477, 0
21:48:36, 72, 6, 101690, 0.80, 71.10, 16.36, 70.75,  ,  ,  , 0
21:48:37, 72, 6, 101684, 0.75, 71.10, 16.36, 70.70,  , -37.794200, 144.962503, 0
21:48:39, 73, 7, 101677, 0.60, 71.10, 16.39, 70.70,  ,  ,  , 0
21:48:40, 73, 7, 101674, 0.40, 71.10, 16.40, 70.65, 22.5, -37.794202, 144.962518, 0.1
21:48:42, 74, 8, 101667, 0.50, 71.10, 16.48, 70.65,  ,  ,  , 0.1
21:48:43, 74, 8, 101664, 0.50, 71.10, 16.50, 70.65,  , -37.794190, 144.962530, 0.2
21:48:45, 73, 7, 101674, 0.00, 71.10, 16.54, 70.50,  ,  ,  , 0.1
21:48:46, 72, 6, 101680, 0.05, 71.10, 16.56, 70.50,  , -37.794195, 144.962532, 0.2
21:48:48, 73, 7, 101674, 0.00, 71.10, 16.54, 70.45,  ,  ,  , 0.2
21:48:49, 73, 7, 101672, 0.00, 71.10, 16.52, 70.40,  , -37.794190, 144.962522, 0.1
21:48:52, 73, 7, 101678,  ,  , 16.52, 70.35,  ,  ,  , 0
21:48:53, 72, 6, 101682,  ,  , 16.51, 70.35,  ,  ,  , -0.1
21:48:54, 73, 7, 101678, 0.00, 71.10, 16.50, 70.35,  ,  ,  , 0
21:48:55, 73, 7, 101674, 0.00, 71.10, 16.49, 70.35,  ,  ,  , 0
21:48:56, 73, 7, 101670, 0.00, 71.10, 16.50, 70.40,  , -37.794187, 144.962500, 0
21:48:57, 73, 7, 101676, 0.00, 71.10, 16.51, 70.45,  ,  ,  , -0.1
21:48:58, 72, 6, 101683, 0.00, 71.10, 16.50, 70.50,  ,  ,  , -0.1
21:48:59, 72, 6, 101690, 0.00, 71.10, 16.51, 70.50,  , -37.794180, 144.962502, -0.1
21:48:59, 72, 6, 101688, 0.45, 71.10, 16.51, 70.50,  ,  ,  , -0.1
21:49:00, 72, 6, 101686, 0.35, 71.10, 16.54, 70.50,  ,  ,  , 0
21:49:01, 72, 6, 101684, 0.35, 71.10, 16.56, 70.50,  , -37.794165, 144.962508, -0.1
21:49:02, 72, 6, 101686, 0.35, 71.10, 16.57, 70.45,  ,  ,  , -0.1
21:49:03, 72, 6, 101689, 0.35, 71.10, 16.55, 70.45,  ,  ,  , -0.1
21:49:04, 71, 5, 101692, 0.55, 71.10, 16.51, 70.40,  , -37.794160, 144.962522, -0.1
21:49:05, 72, 6, 101686, 0.60, 71.10, 16.50, 70.35,  ,  ,  , 0
21:49:06, 72, 6, 101680, 0.35, 71.10, 16.50, 70.35,  ,  ,  , 0
21:49:07, 73, 7, 101674, 0.10, 71.10, 16.51, 70.35, 23.0, -37.794172, 144.962527, 0
21:49:09, 73, 7, 101678, 0.10, 71.10, 16.54, 70.35,  ,  ,  , 0
21:49:10, 72, 6, 101683, 0.60, 71.10, 16.59, 70.35,  ,  ,  , 0
21:49:11, 72, 6, 101688, 0.30, 71.10, 16.59, 70.30,  , -37.794163, 144.962520, 0
21:49:12, 72, 6, 101687, 0.20, 71.10, 16.59, 70.30,  ,  ,  , 0
21:49:13, 72, 6, 101686, 0.40, 71.10, 16.61, 70.25,  ,  ,  , 0
21:49:14, 72, 6, 101686, 0.30, 71.10, 16.63, 70.20,  , -37.794168, 144.962517, 0
21:49:15, 72, 6, 101684, 0.30, 71.10, 16.62, 70.10,  ,  ,  , 0
21:49:16, 72, 6, 101684, 0.55, 71.10, 16.61, 70.05,  , -37.794163, 144.962512, 0
21:49:17, 71, 5, 101693, 0.55, 71.10, 16.58, 70.05,  ,  ,  , 0
21:49:18, 70, 4, 101703, 0.85, 71.10, 16.56, 70.05,  ,  ,  , -0.1
21:49:19, 70, 4, 101714, 0.85, 71.10, 16.54, 70.10,  , -37.794140, 144.962507, -0.2
21:49:20, 70, 4, 101715, 1.00, 38.80, 16.52, 70.15,  ,  ,  , -0.3
21:49:21, 69, 3, 101716, 0.05, 38.80, 16.54, 70.15,  ,  ,  , -0.2
21:49:22, 69, 3, 101718, 0.10, 38.80, 16.52, 70.15,  , -37.794162, 144.962502, -0.2
21:49:24, 70, 4, 101703, 0.10, 38.80, 16.51, 70.10,  ,  ,  , -0.1
21:49:25, 72, 6, 101689, 2.30, 249.50, 16.47, 70.00,  ,  ,  , 0
21:49:26, 73, 7, 101676, 1.70, 247.20, 16.44, 69.95,  , -37.794178, 144.962442, 0.1
21:49:26, 74, 8, 101656, 2.10, 242.10, 16.41, 70.00,  ,  ,  , 0.2
21:49:27, 76, 10, 101636, 1.65, 239.50, 16.43, 70.00,  ,  ,  , 0.3
21:49:28, 78, 12, 101616, 1.00, 239.50, 16.41, 70.00,  , -37.794192, 144.962393, 0.5
21:49:29, 80, 14, 101595, 1.90, 271.60, 16.40, 70.05,  ,  ,  , 0.6
21:49:30, 81, 15, 101573, 2.25, 235.00, 16.38, 70.05,  ,  ,  , 0.8
21:49:31, 83, 17, 101552, 2.70, 234.50, 16.37, 70.05,  , -37.794212, 144.962327, 1.0
21:49:35, 90, 24, 101474, 3.15, 251.80, 16.32, 69.90, 23.2, -37.794247, 144.962228, 1.7
21:49:36, 91, 25, 101461, 3.75, 257.60, 16.32, 69.80,  ,  ,  , 1.7
21:49:37, 92, 26, 101449, 4.15, 247.70, 16.29, 69.75,  ,  ,  , 1.7
21:49:38, 93, 27, 101438, 3.95, 236.60, 16.25, 69.70,  , -37.794282, 144.962103, 1.7
21:49:38, 94, 28, 101425, 3.70, 235.60, 16.24, 69.65,  ,  ,  , 1.6
21:49:39, 95, 29, 101412, 3.20, 249.70, 16.24, 69.60,  ,  ,  , 1.6
21:49:40, 96, 30, 101400, 4.05, 240.20, 16.22, 69.55,  , -37.794323, 144.961993, 1.5
21:49:41, 96, 30, 101393, 3.85, 238.60, 16.20, 69.50,  ,  ,  , 1.4
21:49:42, 97, 31, 101387, 4.55, 255.10, 16.21, 69.50,  ,  ,  , 1.3
21:49:43, 97, 31, 101382, 3.10, 245.00, 16.20, 69.50,  , -37.794360, 144.961867, 1.2
21:49:45, 98, 32, 101374, 4.05, 245.80, 16.19, 69.50,  ,  ,  , 1.1
21:49:46, 99, 33, 101367, 3.85, 246.80, 16.20, 69.50,  ,  ,  , 1.1
21:49:47, 99, 33, 101360, 4.50, 239.10, 16.19, 69.50,  , -37.794407, 144.961750, 0.8
21:49:47, 100, 34, 101351, 4.80, 243.60, 16.14, 69.50,  ,  ,  , 0.8
21:49:48, 101, 35, 101342, 4.50, 231.40, 16.13, 69.55,  ,  ,  , 0.8
21:49:49, 101, 35, 101334, 4.20, 233.50, 16.17, 69.60,  , -37.794473, 144.961615, 0.7
21:49:50, 102, 36, 101321, 5.20, 230.00, 16.17, 69.60,  ,  ,  , 0.7
21:49:51, 103, 37, 101308, 4.05, 247.40, 16.17, 69.60,  ,  ,  , 0.7
21:49:52, 105, 39, 101296, 3.70, 254.70, 16.12, 69.60,  , -37.794527, 144.961490, 0.7
21:49:54, 105, 39, 101289, 3.35, 241.50, 16.11, 69.65,  ,  ,  , 0.7
21:49:55, 106, 40, 101282, 3.55, 262.70, 16.12, 69.65,  ,  ,  , 0.7
21:49:56, 106, 40, 101276, 4.20, 259.30, 16.12, 69.65,  , -37.794547, 144.961377, 0.7
21:49:56, 107, 41, 101269, 4.00, 262.60, 16.14, 69.65,  ,  ,  , 0.7
21:49:57, 107, 41, 101262, 4.40, 254.80, 16.12, 69.60,  ,  ,  , 0.7
21:49:58, 108, 42, 101256, 4.30, 249.10, 16.13, 69.60,  , -37.794568, 144.961232, 0.7
21:50:01, 108, 42, 101250, 2.40, 263.90, 16.14, 69.60,  ,  ,  , 0.6
21:50:02, 109, 43, 101248, 2.45, 261.70, 16.14, 69.55, 23.8, -37.794588, 144.961120, 0.6
21:50:03, 108, 42, 101260, 1.75, 294.60, 16.19, 69.60,  ,  ,  , 0.4
21:50:04, 107, 41, 101272, 1.50, 288.30, 16.17, 69.65,  ,  ,  , 0.3
21:50:05, 106, 40, 101284, 1.75, 279.10, 16.17, 69.65,  , -37.794578, 144.961053, 0.1
21:50:06, 104, 38, 101305, 1.70, 275.50, 16.17, 69.65,  ,  ,  , -0.1
21:50:07, 102, 36, 101327, 1.35, 313.30, 16.17, 69.70,  ,  ,  , -0.2
21:50:08, 100, 34, 101350, 1.70, 276.90, 16.14, 69.65,  , -37.794560, 144.961002, -0.4
21:50:09, 99, 33, 101366, 1.45, 278.90, 16.11, 69.70,  ,  ,  , -0.7
21:50:10, 97, 31, 101383, 1.70, 332.30, 16.07, 69.75,  ,  ,  , -0.8
21:50:11, 96, 30, 101400, 1.00, 332.30, 16.04, 69.85,  , -37.794543, 144.960952, -1.0
21:50:12, 94, 28, 101419, 4.35, 331.80, 16.00, 69.95,  ,  ,  , -1.0
21:50:13, 93, 27, 101438, 0.00, 331.80, 15.98, 70.15,  ,  ,  , -1.3
21:50:14, 91, 25, 101458, 0.05, 331.80, 15.97, 70.25,  , -37.794510, 144.960912, -1.5
21:50:15, 88, 22, 101494, 0.05, 331.80, 15.95, 70.50,  ,  ,  , -1.5
21:50:16, 86, 20, 101514, 0.10, 331.80, 15.95, 70.60,  , -37.794480, 144.960897, -1.6
21:50:17, 85, 19, 101524, 0.10, 331.80, 15.95, 70.65,  ,  ,  , -1.6
21:50:18, 85, 19, 101535, 1.80, 70.80, 15.95, 70.70,  ,  ,  , -1.5
21:50:19, 84, 18, 101546, 1.15, 52.70, 15.95, 70.80,  , -37.794458, 144.960925, -1.4
21:50:20, 83, 17, 101558, 1.75, 354.20, 15.94, 70.80,  ,  ,  , -1.3
21:50:21, 82, 16, 101570, 1.85, 18.10, 15.94, 70.80,  ,  ,  , -1.3
21:50:22, 81, 15, 101582, 1.40, 41.80, 15.93, 70.85,  , -37.794425, 144.960930, -1.3
21:50:24, 79, 13, 101600, 0.05, 41.80, 15.92, 70.85,  ,  ,  , -1.3
21:50:25, 78, 12, 101618, 0.15, 41.80, 15.92, 70.95,  ,  ,  , -1.3
21:50:26, 76, 10, 101636, 0.15, 41.80, 15.92, 71.00,  , -37.794393, 144.960943, -1.3
21:50:26, 76, 10, 101643, 0.10, 41.80, 15.93, 71.00,  ,  ,  , -1.2
21:50:27, 75, 9, 101650, 0.10, 41.80, 15.94, 71.00,  ,  ,  , -1.1
21:50:28, 74, 8, 101658, 0.15, 41.80, 15.94, 71.00, 23.5, -37.794373, 144.960958, -1.0
21:50:29, 74, 8, 101661, 0.00, 41.80, 15.93, 71.00,  ,  ,  , -0.9
21:50:30, 74, 8, 101664, 0.00, 41.80, 15.94, 71.00,  ,  ,  , -0.9
21:50:31, 73, 7, 101668, 2.35, 38.70, 15.95, 71.00,  , -37.794360, 144.960977, -0.9
21:50:34, 72, 6, 101684, 1.40, 62.40, 15.98, 71.15,  , -37.794322, 144.961003, -0.7
21:50:35, 72, 6, 101686, 1.75, 16.80, 16.00, 71.25,  ,  ,  , -0.7
